date_mutation,commune,type_local,surface_reelle_bati,valeur_fonciere,prix_m2
26/09/2023,TOULON,Appartement,60.0,244300.0,4071.67
22/09/2023,TOULON,Appartement,53.0,130000.0,2452.83
19/09/2023,TOULON,Appartement,67.0,233000.0,3477.61
27/09/2023,TOULON,Appartement,55.0,52000.0,945.45
28/09/2023,TOULON,Appartement,27.0,77000.0,2851.85
05/09/2023,TOULON,Appartement,65.0,99000.0,1523.08
25/09/2023,TOULON,Appartement,74.0,755000.0,10202.7
20/09/2023,TOULON,Appartement,21.0,89000.0,4238.1
27/09/2023,TOULON,Appartement,18.0,83727.27,4651.52
21/09/2023,TOULON,Appartement,48.0,120000.0,2500.0
26/09/2023,TOULON,Appartement,85.0,261000.0,3070.59
15/09/2023,TOULON,Appartement,31.0,60000.0,1935.48
04/10/2023,TOULON,Appartement,193.0,731538.0,3790.35
20/09/2023,TOULON,Appartement,67.0,139000.0,2074.63
25/09/2023,TOULON,Appartement,52.0,450000.0,8653.85
25/09/2023,TOULON,Appartement,55.0,450000.0,8181.82
25/09/2023,TOULON,Appartement,54.0,450000.0,8333.33
14/09/2023,TOULON,Maison,118.0,540000.0,4576.27
04/10/2023,TOULON,Appartement,58.0,63000.0,1086.21
28/09/2023,TOULON,Appartement,23.0,69825.0,3035.87
26/09/2023,TOULON,Appartement,67.0,148000.0,2208.96
02/10/2023,TOULON,Appartement,61.0,108000.0,1770.49
02/10/2023,TOULON,Appartement,40.0,199900.0,4997.5
14/09/2023,TOULON,Appartement,20.0,76000.0,3800.0
20/09/2023,TOULON,Appartement,67.0,100000.0,1492.54
15/09/2023,TOULON,Appartement,53.0,70000.0,1320.75
06/09/2023,TOULON,Appartement,85.0,371242.0,4367.55
08/09/2023,TOULON,Maison,67.0,154000.0,2298.51
08/09/2023,TOULON,Maison,48.0,154000.0,3208.33
02/10/2023,TOULON,Maison,106.0,520000.0,4905.66
25/09/2023,TOULON,Appartement,70.0,246500.0,3521.43
18/09/2023,TOULON,Appartement,74.0,164000.0,2216.22
15/09/2023,TOULON,Appartement,23.0,100000.0,4347.83
19/09/2023,TOULON,Appartement,52.0,115000.0,2211.54
19/09/2023,TOULON,Appartement,52.0,115000.0,2211.54
26/09/2023,TOULON,Appartement,61.0,125000.0,2049.18
19/09/2023,TOULON,Appartement,33.0,44000.0,1333.33
29/09/2023,TOULON,Appartement,80.0,321840.0,4023.0
28/09/2023,TOULON,Appartement,82.0,197000.0,2402.44
18/09/2023,TOULON,Maison,50.0,381800.0,7636.0
18/09/2023,TOULON,Appartement,88.0,186300.0,2117.05
25/09/2023,TOULON,Appartement,52.0,127000.0,2442.31
26/09/2023,TOULON,Appartement,31.0,98170.0,3166.77
11/09/2023,TOULON,Appartement,20.0,94000.0,4700.0
22/09/2023,TOULON,Appartement,65.0,173000.0,2661.54
29/09/2023,TOULON,Appartement,68.0,152000.0,2235.29
05/10/2023,TOULON,Maison,120.0,548000.0,4566.67
05/10/2023,TOULON,Appartement,19.0,66000.0,3473.68
18/09/2023,TOULON,Appartement,84.0,150000.0,1785.71
21/09/2023,TOULON,Appartement,39.0,131300.0,3366.67
06/10/2023,TOULON,Appartement,37.0,161000.0,4351.35
29/09/2023,TOULON,Appartement,122.0,400000.0,3278.69
22/09/2023,TOULON,Appartement,20.0,94000.0,4700.0
22/09/2023,TOULON,Appartement,64.0,115000.0,1796.88
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
09/10/2023,TOULON,Appartement,30.0,407000.0,13566.67
21/09/2023,TOULON,Appartement,70.0,130000.0,1857.14
15/09/2023,TOULON,Appartement,57.0,168000.0,2947.37
15/09/2023,TOULON,Appartement,56.0,168000.0,3000.0
15/09/2023,TOULON,Appartement,56.0,168000.0,3000.0
22/09/2023,TOULON,Appartement,55.0,95000.0,1727.27
05/10/2023,TOULON,Appartement,34.0,630000.0,18529.41
05/10/2023,TOULON,Appartement,48.0,630000.0,13125.0
05/10/2023,TOULON,Appartement,34.0,630000.0,18529.41
05/10/2023,TOULON,Appartement,34.0,630000.0,18529.41
05/10/2023,TOULON,Appartement,34.0,630000.0,18529.41
05/10/2023,TOULON,Appartement,47.0,630000.0,13404.26
05/10/2023,TOULON,Appartement,75.0,142500.0,1900.0
06/10/2023,TOULON,Appartement,74.0,160000.0,2162.16
09/10/2023,TOULON,Maison,97.0,580000.0,5979.38
02/10/2023,TOULON,Appartement,26.0,77400.0,2976.92
11/08/2023,TOULON,Appartement,38.0,98000.0,2578.95
05/10/2023,TOULON,Appartement,28.0,235000.0,8392.86
05/10/2023,TOULON,Appartement,46.0,235000.0,5108.7
05/10/2023,TOULON,Appartement,36.0,235000.0,6527.78
05/10/2023,TOULON,Appartement,30.0,235000.0,7833.33
25/09/2023,TOULON,Appartement,37.0,256000.0,6918.92
25/09/2023,TOULON,Appartement,47.0,256000.0,5446.81
21/09/2023,TOULON,Appartement,90.0,141165.75,1568.51
20/09/2023,TOULON,Appartement,55.0,212000.0,3854.55
18/09/2023,TOULON,Appartement,60.0,145000.0,2416.67
15/09/2023,TOULON,Appartement,40.0,120000.0,3000.0
28/09/2023,TOULON,Appartement,111.0,301500.0,2716.22
22/09/2023,TOULON,Appartement,100.0,180000.0,1800.0
26/09/2023,TOULON,Appartement,36.0,50000.0,1388.89
06/10/2023,TOULON,Appartement,80.0,199450.0,2493.12
27/09/2023,TOULON,Appartement,57.0,217720.0,3819.65
19/09/2023,TOULON,Appartement,69.0,170000.0,2463.77
20/09/2023,TOULON,Appartement,32.0,35000.0,1093.75
03/10/2023,TOULON,Maison,116.0,529000.0,4560.34
03/10/2023,TOULON,Maison,116.0,529000.0,4560.34
22/09/2023,TOULON,Appartement,48.0,86600.0,1804.17
03/10/2023,TOULON,Maison,116.0,274886.66,2369.71
03/10/2023,TOULON,Maison,116.0,274886.66,2369.71
28/09/2023,TOULON,Appartement,40.0,137000.0,3425.0
22/09/2023,TOULON,Appartement,87.0,217000.0,2494.25
29/09/2023,TOULON,Appartement,59.0,209000.0,3542.37
11/10/2023,TOULON,Appartement,95.0,300000.0,3157.89
28/09/2023,TOULON,Appartement,74.0,126500.0,1709.46
22/09/2023,TOULON,Appartement,62.0,214000.0,3451.61
28/09/2023,TOULON,Appartement,63.0,143000.0,2269.84
02/10/2023,TOULON,Maison,70.0,384000.0,5485.71
20/09/2023,TOULON,Appartement,52.0,159900.0,3075.0
15/09/2023,TOULON,Maison,144.0,630000.0,4375.0
11/09/2023,TOULON,Appartement,45.0,112200.0,2493.33
04/10/2023,TOULON,Appartement,58.0,199000.0,3431.03
14/09/2023,TOULON,Appartement,58.0,75000.0,1293.1
14/09/2023,TOULON,Appartement,81.0,275000.0,3395.06
06/10/2023,TOULON,Appartement,46.0,114500.0,2489.13
14/09/2023,TOULON,Appartement,72.0,185000.0,2569.44
19/09/2023,TOULON,Appartement,66.0,172000.0,2606.06
22/09/2023,TOULON,Appartement,35.0,98000.0,2800.0
22/09/2023,TOULON,Appartement,30.0,98000.0,3266.67
22/09/2023,TOULON,Appartement,33.0,55000.0,1666.67
05/10/2023,TOULON,Appartement,71.0,192000.0,2704.23
09/10/2023,TOULON,Appartement,29.0,82500.0,2844.83
11/10/2023,TOULON,Appartement,39.0,147000.0,3769.23
02/10/2023,TOULON,Maison,80.0,387000.0,4837.5
27/09/2023,TOULON,Appartement,71.0,111000.0,1563.38
29/09/2023,TOULON,Appartement,34.0,62000.0,1823.53
10/10/2023,TOULON,Appartement,44.0,186400.0,4236.36
09/10/2023,TOULON,Appartement,74.0,185000.0,2500.0
05/10/2023,TOULON,Appartement,54.0,75000.0,1388.89
12/10/2023,TOULON,Appartement,38.0,63000.0,1657.89
26/09/2023,TOULON,Appartement,68.0,130000.0,1911.76
29/09/2023,TOULON,Maison,112.0,467500.0,4174.11
20/09/2023,TOULON,Appartement,110.0,176000.0,1600.0
03/10/2023,TOULON,Appartement,67.0,150000.0,2238.81
28/09/2023,TOULON,Appartement,29.0,93000.0,3206.9
11/10/2023,TOULON,Appartement,65.0,112000.0,1723.08
25/09/2023,TOULON,Appartement,45.0,163210.0,3626.89
25/09/2023,TOULON,Appartement,76.0,218100.0,2869.74
10/10/2023,TOULON,Appartement,42.0,90000.0,2142.86
20/09/2023,TOULON,Appartement,38.0,113500.0,2986.84
22/09/2023,TOULON,Appartement,45.0,80000.0,1777.78
03/10/2023,TOULON,Appartement,38.0,460000.0,12105.26
03/10/2023,TOULON,Appartement,32.0,460000.0,14375.0
03/10/2023,TOULON,Appartement,38.0,460000.0,12105.26
03/10/2023,TOULON,Appartement,38.0,460000.0,12105.26
26/09/2023,TOULON,Appartement,32.0,103000.0,3218.75
18/09/2023,TOULON,Appartement,68.0,95000.0,1397.06
29/09/2023,TOULON,Maison,171.0,795000.0,4649.12
26/09/2023,TOULON,Appartement,30.0,125000.0,4166.67
16/10/2023,TOULON,Appartement,45.0,475000.0,10555.56
16/10/2023,TOULON,Appartement,45.0,475000.0,10555.56
16/10/2023,TOULON,Appartement,72.0,475000.0,6597.22
29/09/2023,TOULON,Appartement,93.0,196000.0,2107.53
21/09/2023,TOULON,Appartement,62.0,75000.0,1209.68
12/10/2023,TOULON,Appartement,73.0,97000.0,1328.77
11/10/2023,TOULON,Appartement,25.0,113400.0,4536.0
11/10/2023,TOULON,Appartement,26.0,90000.0,3461.54
11/10/2023,TOULON,Appartement,21.0,90000.0,4285.71
17/10/2023,TOULON,Appartement,48.0,130910.0,2727.29
10/10/2023,TOULON,Appartement,56.0,95000.0,1696.43
18/09/2023,TOULON,Appartement,57.0,128650.0,2257.02
18/09/2023,TOULON,Appartement,46.0,128650.0,2796.74
29/09/2023,TOULON,Appartement,76.0,197000.0,2592.11
03/10/2023,TOULON,Appartement,41.0,80000.0,1951.22
16/10/2023,TOULON,Appartement,42.0,124000.0,2952.38
17/10/2023,TOULON,Appartement,52.0,92000.0,1769.23
10/10/2023,TOULON,Appartement,75.0,184050.0,2454.0
16/10/2023,TOULON,Appartement,44.0,68000.0,1545.45
29/09/2023,TOULON,Appartement,31.0,135000.0,4354.84
02/10/2023,TOULON,Appartement,77.0,204500.0,2655.84
06/09/2023,TOULON,Appartement,81.0,130000.0,1604.94
09/10/2023,TOULON,Maison,102.0,515000.0,5049.02
12/10/2023,TOULON,Appartement,47.0,325000.0,6914.89
12/10/2023,TOULON,Appartement,47.0,325000.0,6914.89
12/10/2023,TOULON,Appartement,27.0,325000.0,12037.04
12/10/2023,TOULON,Appartement,45.0,325000.0,7222.22
12/10/2023,TOULON,Appartement,24.0,325000.0,13541.67
15/09/2023,TOULON,Appartement,92.0,228250.0,2480.98
29/09/2023,TOULON,Appartement,82.0,135000.0,1646.34
03/10/2023,TOULON,Appartement,70.0,249000.0,3557.14
16/10/2023,TOULON,Appartement,65.0,165000.0,2538.46
06/10/2023,TOULON,Appartement,32.0,95000.0,2968.75
22/09/2023,TOULON,Appartement,48.0,251000.0,5229.17
09/10/2023,TOULON,Appartement,57.0,425000.0,7456.14
05/10/2023,TOULON,Appartement,54.0,90000.0,1666.67
28/09/2023,TOULON,Appartement,25.0,96000.0,3840.0
16/10/2023,TOULON,Appartement,47.0,148000.0,3148.94
10/10/2023,TOULON,Appartement,54.0,155000.0,2870.37
22/09/2023,TOULON,Appartement,30.0,79000.0,2633.33
22/09/2023,TOULON,Appartement,35.0,79000.0,2257.14
05/10/2023,TOULON,Appartement,34.0,140000.0,4117.65
18/09/2023,TOULON,Appartement,46.0,122000.0,2652.17
10/10/2023,TOULON,Appartement,45.0,85000.0,1888.89
09/10/2023,TOULON,Maison,46.0,330000.0,7173.91
09/10/2023,TOULON,Appartement,69.0,177000.0,2565.22
05/10/2023,TOULON,Appartement,51.0,336000.0,6588.24
05/10/2023,TOULON,Appartement,42.0,336000.0,8000.0
05/10/2023,TOULON,Appartement,64.0,336000.0,5250.0
05/10/2023,TOULON,Appartement,30.0,336000.0,11200.0
10/10/2023,TOULON,Appartement,80.0,240000.0,3000.0
11/10/2023,TOULON,Appartement,63.0,250000.0,3968.25
03/10/2023,TOULON,Appartement,89.0,246700.0,2771.91
05/10/2023,TOULON,Appartement,61.0,142000.0,2327.87
02/10/2023,TOULON,Maison,125.0,430000.0,3440.0
29/09/2023,TOULON,Maison,60.0,320000.0,5333.33
13/10/2023,TOULON,Appartement,26.0,79000.0,3038.46
29/09/2023,TOULON,Appartement,18.0,31500.0,1750.0
16/10/2023,TOULON,Appartement,55.0,117000.0,2127.27
29/09/2023,TOULON,Maison,104.0,585000.0,5625.0
29/09/2023,TOULON,Maison,78.0,585000.0,7500.0
29/09/2023,TOULON,Appartement,81.0,263340.0,3251.11
29/09/2023,TOULON,Appartement,32.0,95950.0,2998.44
16/10/2023,TOULON,Appartement,60.0,250000.0,4166.67
06/10/2023,TOULON,Appartement,62.0,164000.0,2645.16
13/10/2023,TOULON,Appartement,130.0,300000.0,2307.69
17/10/2023,TOULON,Appartement,21.0,67000.0,3190.48
16/10/2023,TOULON,Appartement,20.0,155590.0,7779.5
16/10/2023,TOULON,Appartement,60.0,134000.0,2233.33
25/09/2023,TOULON,Appartement,52.0,84500.0,1625.0
13/10/2023,TOULON,Appartement,40.0,158000.0,3950.0
05/10/2023,TOULON,Appartement,82.0,235240.0,2868.78
29/09/2023,TOULON,Appartement,48.0,120000.0,2500.0
03/10/2023,TOULON,Appartement,67.0,122000.0,1820.9
16/10/2023,TOULON,Maison,105.0,420000.0,4000.0
03/10/2023,TOULON,Appartement,69.0,213330.0,3091.74
16/10/2023,TOULON,Appartement,58.0,340000.0,5862.07
16/10/2023,TOULON,Appartement,57.0,340000.0,5964.91
19/10/2023,TOULON,Appartement,31.0,91000.0,2935.48
13/10/2023,TOULON,Appartement,52.0,89000.0,1711.54
29/09/2023,TOULON,Appartement,67.0,145500.0,2171.64
20/10/2023,TOULON,Appartement,48.0,157450.0,3280.21
23/09/2023,TOULON,Maison,159.0,503961.0,3169.57
20/10/2023,TOULON,Appartement,39.0,224755.0,5762.95
20/10/2023,TOULON,Appartement,68.0,180000.0,2647.06
06/10/2023,TOULON,Maison,90.0,510000.0,5666.67
26/09/2023,TOULON,Appartement,58.0,120000.0,2068.97
18/10/2023,TOULON,Appartement,31.0,90000.0,2903.23
06/10/2023,TOULON,Appartement,20.0,64000.0,3200.0
17/10/2023,TOULON,Appartement,48.0,102500.0,2135.42
04/10/2023,TOULON,Appartement,40.0,95000.0,2375.0
27/09/2023,TOULON,Appartement,22.0,86000.0,3909.09
06/10/2023,TOULON,Appartement,34.0,100000.0,2941.18
19/09/2023,TOULON,Appartement,68.0,178000.0,2617.65
25/10/2023,TOULON,Appartement,55.0,112000.0,2036.36
20/10/2023,TOULON,Appartement,38.0,70000.0,1842.11
20/10/2023,TOULON,Appartement,42.0,70000.0,1666.67
19/10/2023,TOULON,Appartement,69.0,176000.0,2550.72
23/10/2023,TOULON,Appartement,68.0,150000.0,2205.88
05/10/2023,TOULON,Appartement,42.0,103900.0,2473.81
23/10/2023,TOULON,Appartement,74.0,139000.0,1878.38
23/10/2023,TOULON,Appartement,88.0,173000.0,1965.91
13/10/2023,TOULON,Maison,126.0,530000.0,4206.35
17/10/2023,TOULON,Appartement,60.0,226370.0,3772.83
03/10/2023,TOULON,Appartement,68.0,157000.0,2308.82
17/10/2023,TOULON,Maison,78.0,271200.0,3476.92
17/10/2023,TOULON,Appartement,62.0,207000.0,3338.71
17/10/2023,TOULON,Appartement,90.0,315000.0,3500.0
16/10/2023,TOULON,Appartement,49.0,113550.0,2317.35
19/10/2023,TOULON,Appartement,61.0,166389.0,2727.69
16/10/2023,TOULON,Maison,90.0,690000.0,7666.67
16/10/2023,TOULON,Maison,90.0,690000.0,7666.67
13/10/2023,TOULON,Appartement,72.0,189030.0,2625.42
13/10/2023,TOULON,Appartement,93.0,147000.0,1580.65
11/10/2023,TOULON,Maison,90.0,360000.0,4000.0
20/10/2023,TOULON,Appartement,52.0,120400.0,2315.38
06/10/2023,TOULON,Appartement,67.0,487900.0,7282.09
10/10/2023,TOULON,Appartement,89.0,203600.0,2287.64
23/10/2023,TOULON,Appartement,57.0,140000.0,2456.14
19/10/2023,TOULON,Appartement,34.0,105000.0,3088.24
13/10/2023,TOULON,Appartement,94.0,179910.0,1913.94
24/10/2023,TOULON,Appartement,92.0,349500.0,3798.91
24/10/2023,TOULON,Appartement,78.0,349500.0,4480.77
30/10/2023,TOULON,Appartement,61.0,154010.0,2524.75
17/10/2023,TOULON,Appartement,71.0,155000.0,2183.1
19/10/2023,TOULON,Appartement,55.0,90000.0,1636.36
02/10/2023,TOULON,Appartement,80.0,275000.0,3437.5
23/10/2023,TOULON,Appartement,51.0,125000.0,2450.98
20/10/2023,TOULON,Maison,99.0,477900.0,4827.27
12/10/2023,TOULON,Maison,160.0,255000.0,1593.75
12/10/2023,TOULON,Maison,160.0,275000.0,1718.75
26/10/2023,TOULON,Appartement,64.0,125850.0,1966.41
27/10/2023,TOULON,Appartement,50.0,154000.0,3080.0
26/10/2023,TOULON,Appartement,66.0,135000.0,2045.45
06/10/2023,TOULON,Appartement,98.0,325000.0,3316.33
03/10/2023,TOULON,Appartement,49.0,89000.0,1816.33
06/10/2023,TOULON,Appartement,44.0,146750.0,3335.23
27/10/2023,TOULON,Maison,140.0,550000.0,3928.57
03/10/2023,TOULON,Appartement,38.0,65000.0,1710.53
27/10/2023,TOULON,Appartement,57.0,200000.0,3508.77
11/10/2023,TOULON,Appartement,138.0,590000.0,4275.36
24/10/2023,TOULON,Appartement,68.0,135000.0,1985.29
18/10/2023,TOULON,Appartement,59.0,150000.0,2542.37
18/10/2023,TOULON,Appartement,42.0,80000.0,1904.76
26/10/2023,TOULON,Appartement,52.0,188000.0,3615.38
06/11/2023,TOULON,Appartement,41.0,150000.0,3658.54
09/10/2023,TOULON,Appartement,11.0,27000.0,2454.55
27/10/2023,TOULON,Appartement,66.0,270000.0,4090.91
20/10/2023,TOULON,Appartement,52.0,250900.0,4825.0
19/10/2023,TOULON,Appartement,82.0,299500.0,3652.44
20/10/2023,TOULON,Appartement,56.0,145000.0,2589.29
30/10/2023,TOULON,Appartement,40.0,67500.0,1687.5
31/10/2023,TOULON,Maison,69.0,321000.0,4652.17
26/10/2023,TOULON,Appartement,68.0,82800.0,1217.65
27/10/2023,TOULON,Appartement,76.0,153700.0,2022.37
26/10/2023,TOULON,Appartement,91.0,720000.0,7912.09
31/10/2023,TOULON,Appartement,63.0,254000.0,4031.75
17/10/2023,TOULON,Appartement,177.0,418000.0,2361.58
19/10/2023,TOULON,Appartement,61.0,328000.0,5377.05
26/10/2023,TOULON,Maison,73.0,347000.0,4753.42
31/10/2023,TOULON,Maison,130.0,435000.0,3346.15
12/10/2023,TOULON,Appartement,56.0,115000.0,2053.57
19/10/2023,TOULON,Appartement,49.0,108000.0,2204.08
27/10/2023,TOULON,Appartement,72.0,140500.0,1951.39
20/10/2023,TOULON,Appartement,92.0,380000.0,4130.43
24/10/2023,TOULON,Appartement,54.0,100000.0,1851.85
27/10/2023,TOULON,Maison,64.0,425000.0,6640.62
23/10/2023,TOULON,Appartement,49.0,125000.0,2551.02
17/10/2023,TOULON,Appartement,26.0,87131.33,3351.2
31/10/2023,TOULON,Maison,75.0,330750.0,4410.0
18/10/2023,TOULON,Appartement,47.0,112000.0,2382.98
05/10/2023,TOULON,Appartement,36.0,125500.0,3486.11
05/10/2023,TOULON,Appartement,65.0,125500.0,1930.77
05/10/2023,TOULON,Appartement,36.0,125500.0,3486.11
11/10/2023,TOULON,Appartement,53.0,142000.0,2679.25
10/10/2023,TOULON,Appartement,25.0,60000.0,2400.0
23/10/2023,TOULON,Maison,128.0,100000.0,781.25
30/10/2023,TOULON,Appartement,85.0,294020.0,3459.06
27/10/2023,TOULON,Appartement,43.0,131987.0,3069.47
27/10/2023,TOULON,Appartement,27.0,64900.0,2403.7
03/11/2023,TOULON,Appartement,37.0,117500.0,3175.68
07/11/2023,TOULON,Appartement,60.0,480000.0,8000.0
07/11/2023,TOULON,Appartement,40.0,480000.0,12000.0
27/10/2023,TOULON,Appartement,50.0,510430.0,10208.6
27/10/2023,TOULON,Appartement,50.0,510430.0,10208.6
25/10/2023,TOULON,Appartement,55.0,170000.0,3090.91
27/10/2023,TOULON,Appartement,41.0,580000.0,14146.34
27/10/2023,TOULON,Appartement,43.0,580000.0,13488.37
27/10/2023,TOULON,Appartement,50.0,580000.0,11600.0
27/10/2023,TOULON,Appartement,50.0,580000.0,11600.0
27/10/2023,TOULON,Appartement,47.0,580000.0,12340.43
27/10/2023,TOULON,Appartement,45.0,580000.0,12888.89
25/10/2023,TOULON,Appartement,76.0,293000.0,3855.26
30/10/2023,TOULON,Appartement,51.0,428000.0,8392.16
30/10/2023,TOULON,Appartement,54.0,428000.0,7925.93
30/10/2023,TOULON,Appartement,81.0,428000.0,5283.95
31/10/2023,TOULON,Appartement,44.0,114500.0,2602.27
06/11/2023,TOULON,Maison,66.0,371000.0,5621.21
03/11/2023,TOULON,Appartement,63.0,224000.0,3555.56
19/10/2023,TOULON,Appartement,53.0,86400.0,1630.19
24/10/2023,TOULON,Appartement,14.0,56000.0,4000.0
16/10/2023,TOULON,Appartement,63.0,218250.0,3464.29
27/10/2023,TOULON,Appartement,56.0,181950.0,3249.11
31/10/2023,TOULON,Maison,53.0,290000.0,5471.7
02/11/2023,TOULON,Appartement,62.0,254700.0,4108.06
31/10/2023,TOULON,Appartement,70.0,270000.0,3857.14
31/10/2023,TOULON,Appartement,64.0,139000.0,2171.88
17/10/2023,TOULON,Appartement,58.0,190950.0,3292.24
27/10/2023,TOULON,Maison,68.0,435000.0,6397.06
31/10/2023,TOULON,Maison,65.0,450000.0,6923.08
30/10/2023,TOULON,Maison,94.0,440000.0,4680.85
30/10/2023,TOULON,Appartement,85.0,230000.0,2705.88
07/11/2023,TOULON,Appartement,49.0,70000.0,1428.57
07/11/2023,TOULON,Appartement,52.0,189000.0,3634.62
03/11/2023,TOULON,Appartement,69.0,125000.0,1811.59
13/11/2023,TOULON,Appartement,60.0,235000.0,3916.67
11/05/2023,TOULON,Appartement,65.0,85000.0,1307.69
27/10/2023,TOULON,Appartement,52.0,195000.0,3750.0
26/10/2023,TOULON,Appartement,65.0,188000.0,2892.31
16/10/2023,TOULON,Appartement,47.0,156500.0,3329.79
27/10/2023,TOULON,Appartement,67.0,180000.0,2686.57
20/10/2023,TOULON,Appartement,78.0,791800.0,10151.28
31/10/2023,TOULON,Maison,80.0,507000.0,6337.5
25/10/2023,TOULON,Appartement,143.0,123000.0,860.14
27/10/2023,TOULON,Appartement,47.0,129000.0,2744.68
26/10/2023,TOULON,Appartement,52.0,170100.0,3271.15
02/11/2023,TOULON,Appartement,61.0,157000.0,2573.77
03/11/2023,TOULON,Appartement,72.0,155000.0,2152.78
06/11/2023,TOULON,Appartement,20.0,57000.0,2850.0
07/11/2023,TOULON,Appartement,32.0,92000.0,2875.0
18/10/2023,TOULON,Appartement,52.0,258800.0,4976.92
17/10/2023,TOULON,Appartement,47.0,211720.0,4504.68
06/11/2023,TOULON,Appartement,44.0,150000.0,3409.09
20/10/2023,TOULON,Appartement,71.0,148000.0,2084.51
19/10/2023,TOULON,Appartement,42.0,430000.0,10238.1
19/10/2023,TOULON,Appartement,26.0,430000.0,16538.46
19/10/2023,TOULON,Appartement,35.0,430000.0,12285.71
19/10/2023,TOULON,Appartement,26.0,430000.0,16538.46
06/11/2023,TOULON,Appartement,99.0,212000.0,2141.41
20/10/2023,TOULON,Appartement,18.0,57500.0,3194.44
20/10/2023,TOULON,Appartement,65.0,293000.0,4507.69
18/10/2023,TOULON,Appartement,64.0,80000.0,1250.0
25/10/2023,TOULON,Appartement,100.0,237000.0,2370.0
08/11/2023,TOULON,Appartement,20.0,113940.0,5697.0
09/11/2023,TOULON,Appartement,74.0,176000.0,2378.38
07/11/2023,TOULON,Maison,32.0,175000.0,5468.75
19/10/2023,TOULON,Appartement,70.0,315000.0,4500.0
07/11/2023,TOULON,Appartement,63.0,138000.0,2190.48
07/11/2023,TOULON,Appartement,23.0,105000.0,4565.22
06/11/2023,TOULON,Appartement,51.0,146000.0,2862.75
07/11/2023,TOULON,Appartement,24.0,82000.0,3416.67
27/10/2023,TOULON,Appartement,66.0,160000.0,2424.24
13/11/2023,TOULON,Appartement,26.0,50000.0,1923.08
13/11/2023,TOULON,Appartement,17.0,50000.0,2941.18
31/10/2023,TOULON,Appartement,86.0,335000.0,3895.35
23/10/2023,TOULON,Appartement,34.0,67320.0,1980.0
08/11/2023,TOULON,Appartement,81.0,124000.0,1530.86
07/11/2023,TOULON,Appartement,91.0,275950.0,3032.42
27/10/2023,TOULON,Maison,115.0,513000.0,4460.87
07/11/2023,TOULON,Appartement,56.0,321000.0,5732.14
07/11/2023,TOULON,Appartement,58.0,321000.0,5534.48
07/11/2023,TOULON,Appartement,56.0,321000.0,5732.14
07/11/2023,TOULON,Appartement,56.0,321000.0,5732.14
07/11/2023,TOULON,Appartement,56.0,321000.0,5732.14
25/10/2023,TOULON,Appartement,83.0,270000.0,3253.01
08/11/2023,TOULON,Appartement,57.0,108000.0,1894.74
20/10/2023,TOULON,Appartement,68.0,98000.0,1441.18
06/11/2023,TOULON,Appartement,58.0,140000.0,2413.79
13/11/2023,TOULON,Appartement,82.0,133260.0,1625.12
07/11/2023,TOULON,Appartement,50.0,125000.0,2500.0
17/11/2023,TOULON,Appartement,46.0,133000.0,2891.3
31/10/2023,TOULON,Appartement,82.0,188620.0,2300.24
17/11/2023,TOULON,Appartement,30.0,94000.0,3133.33
08/11/2023,TOULON,Appartement,68.0,187000.0,2750.0
26/10/2023,TOULON,Appartement,37.0,79000.0,2135.14
09/11/2023,TOULON,Maison,43.0,234100.0,5444.19
30/10/2023,TOULON,Appartement,65.0,220500.0,3392.31
13/11/2023,TOULON,Appartement,60.0,180000.0,3000.0
09/11/2023,TOULON,Appartement,75.0,220000.0,2933.33
16/11/2023,TOULON,Appartement,53.0,105000.0,1981.13
07/11/2023,TOULON,Maison,147.0,900500.0,6125.85
07/11/2023,TOULON,Maison,147.0,900500.0,6125.85
